age,revenu_mensuel,statut_marital,nombre_experiences_precedentes,annees_dans_l_entreprise,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,augementation_salaire_precedente,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,genre_m,heure_supplementaires_oui,domaine_etude_entrepreunariat,domaine_etude_infra & cloud,domaine_etude_marketing,domaine_etude_ressources humaines,domaine_etude_transformation digitale,poste_departement_cadre commercial_commercial,poste_departement_consultant_consulting,poste_departement_directeur technique_consulting,poste_departement_manager_consulting,poste_departement_représentant commercial_commercial,poste_departement_ressources humaines_ressources humaines,poste_departement_senior manager_commercial,poste_departement_senior manager_consulting,poste_departement_senior manager_ressources humaines,poste_departement_tech lead_consulting
43,19392,1,7,16,1,2,3,4,3,0.13,0,2,6,3,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
48,19665,1,4,22,4,2,2,4,3,0.12,0,3,10,3,1,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
29,2439,0,1,1,4,2,4,2,2,0.24,0,3,24,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,7314,1,5,8,3,3,2,3,3,0.21,3,2,10,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
27,4774,1,0,7,4,2,1,4,2,0.19,1,2,15,3,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3902,2,8,2,4,3,4,2,3,0.14,3,2,19,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2662,1,8,5,2,2,4,2,4,0.2,1,2,2,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2856,1,1,1,2,3,2,4,3,0.19,1,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30,1081,0,1,1,2,3,4,3,2,0.13,0,3,9,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22,2472,0,1,1,4,3,2,1,3,0.23,0,2,7,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,5673,1,1,10,2,2,3,1,3,0.13,1,4,10,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,4197,2,1,10,2,3,3,1,3,0.11,1,2,20,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34,9713,1,2,5,3,3,4,4,3,0.13,3,3,4,3,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
29,2062,0,3,3,4,3,1,2,3,0.14,0,2,7,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
37,4284,1,5,5,4,3,1,3,3,0.22,1,2,7,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,4788,1,0,3,4,2,2,4,3,0.11,0,2,16,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,5906,1,0,9,2,2,4,4,2,0.13,2,2,25,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36,3886,0,1,10,2,2,4,4,2,0.21,0,2,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40,16823,2,2,19,1,3,1,1,3,0.11,1,3,1,4,1,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26,2933,1,1,1,2,2,3,3,2,0.13,1,3,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6500,0,0,8,1,4,3,2,2,0.14,0,5,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
48,17174,2,3,22,4,3,4,2,3,0.11,1,3,22,3,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
44,5033,1,2,2,2,4,1,4,3,0.15,1,5,1,4,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34,2307,1,1,5,4,1,1,2,3,0.23,1,2,16,4,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2587,0,1,4,1,3,4,4,3,0.16,0,3,24,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
36,5507,1,2,4,3,2,2,3,1,0.16,2,1,17,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
41,4393,1,5,5,3,3,2,3,3,0.21,1,3,8,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
42,13348,1,9,13,3,3,1,2,4,0.13,1,3,6,3,1,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
31,6583,2,2,5,3,3,4,4,3,0.11,1,2,10,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
34,8103,1,3,4,4,2,4,3,2,0.12,0,3,3,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
31,3978,2,8,2,1,4,3,2,2,0.12,1,0,4,3,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
26,2544,1,0,7,3,4,4,1,3,0.18,1,3,6,3,2,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45,5399,0,4,4,2,3,3,3,3,0.12,0,3,1,4,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
33,5487,0,1,10,2,3,3,2,2,0.14,0,2,10,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28,6834,1,1,7,3,2,4,3,3,0.12,1,2,1,2,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
29,1091,0,1,1,3,4,1,4,3,0.17,0,3,24,3,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,5736,1,6,3,1,1,3,3,3,0.19,1,1,21,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
27,2226,1,1,5,2,3,2,3,2,0.11,1,3,2,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,5747,1,1,15,3,2,4,2,3,0.15,0,3,22,4,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,9854,0,3,2,4,3,3,4,3,0.11,0,0,13,2,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
47,5467,1,8,8,3,3,2,3,4,0.18,1,4,14,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,5380,1,4,0,4,2,1,3,3,0.16,1,3,11,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
39,5151,1,1,10,1,3,1,4,3,0.25,1,3,9,2,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38,2133,2,1,20,4,2,2,3,3,0.16,1,3,8,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58,17875,1,4,1,4,3,4,3,2,0.13,1,2,21,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
32,2432,0,3,4,1,4,3,1,3,0.14,0,2,5,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,4771,2,2,5,2,3,4,4,4,0.19,2,0,9,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,19161,1,3,5,2,3,4,4,3,0.15,0,3,2,1,2,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42,5087,2,3,0,2,3,4,3,3,0.12,2,4,12,4,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27,2863,1,1,1,1,2,2,1,3,0.12,0,2,22,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35,5561,1,0,5,2,3,1,4,1,0.16,1,2,18,4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
28,2144,0,1,5,3,3,3,3,2,0.14,0,3,16,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,3065,2,1,4,3,3,1,4,4,0.13,1,3,3,2,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36,2810,1,1,5,1,4,2,2,3,0.22,0,3,9,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34,9888,0,1,14,1,3,4,1,2,0.21,0,3,1,3,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34,8628,2,1,8,4,3,3,3,2,0.18,1,2,13,4,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
26,2867,0,0,7,3,3,1,4,2,0.13,0,6,1,3,1,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29,5373,1,0,5,1,3,1,1,2,0.12,1,5,1,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32,6667,2,5,5,3,3,4,2,3,0.18,1,6,15,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
31,5003,1,1,10,4,1,1,2,3,0.21,0,6,1,3,2,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2367,2,5,4,3,2,4,1,2,0.12,1,2,17,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,2858,0,4,1,1,2,1,1,2,0.14,0,3,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35,5204,1,1,10,3,3,4,4,3,0.11,0,2,7,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
27,4105,0,1,7,4,3,4,1,3,0.14,0,5,9,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32,9679,0,8,1,4,2,4,2,3,0.24,0,1,5,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31,5617,1,1,10,1,3,4,3,3,0.11,0,4,26,4,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
53,10448,0,6,2,1,3,1,2,2,0.13,0,2,24,4,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
54,2897,1,3,4,1,3,3,3,2,0.11,2,6,9,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,5968,2,1,9,4,3,3,3,3,0.2,3,2,7,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
43,7510,1,1,10,1,3,3,2,3,0.17,1,1,11,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
38,2991,1,0,6,4,3,2,2,3,0.11,1,2,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,19636,1,4,10,3,4,2,1,3,0.18,1,0,26,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31,1129,2,1,1,4,1,4,3,3,0.11,3,4,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
39,13341,0,0,20,2,3,1,1,3,0.12,0,3,15,4,1,11,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
42,4332,0,1,20,4,2,3,4,3,0.12,0,2,23,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,11031,1,4,11,3,3,3,3,4,0.2,1,2,10,3,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
54,4440,0,6,5,3,3,1,4,3,0.19,0,3,10,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24,4617,0,1,4,2,2,3,2,2,0.12,0,2,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,2647,0,1,5,4,3,4,3,4,0.13,0,6,12,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,6323,1,1,10,4,3,3,1,4,0.11,1,2,11,3,2,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,5677,1,3,11,2,3,2,3,3,0.14,1,4,2,2,1,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25,2187,1,4,2,3,3,2,3,3,0.14,0,3,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30,3748,1,1,12,4,3,2,3,2,0.13,0,6,1,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
25,3977,2,6,2,4,3,3,3,2,0.19,1,2,2,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47,8633,0,2,17,1,3,3,2,3,0.23,0,3,25,3,1,12,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
33,2008,2,1,1,2,2,3,3,2,0.12,3,2,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
38,4440,1,0,15,4,3,2,1,3,0.15,2,3,1,4,1,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
31,3067,1,0,2,1,3,3,3,3,0.19,1,1,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
38,5321,1,2,8,1,2,3,4,3,0.11,1,1,6,4,2,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,5410,2,6,4,4,3,1,3,2,0.17,1,3,18,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2782,1,3,5,4,3,4,1,3,0.22,1,3,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,11957,1,0,13,3,3,2,1,1,0.18,2,3,1,1,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
35,2660,1,7,2,4,3,3,3,3,0.11,1,3,11,4,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
22,3375,0,0,3,4,3,3,4,4,0.12,0,2,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5098,0,1,10,2,3,3,2,3,0.19,0,5,9,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,4878,1,0,9,2,3,4,1,3,0.13,1,6,15,2,1,8,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32,2837,0,1,6,3,2,2,3,3,0.13,0,3,29,4,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40,2406,1,8,1,1,3,4,3,2,0.19,2,3,1,4,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32,2269,1,0,2,2,2,2,2,3,0.14,1,2,1,4,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39,4108,0,7,7,1,3,4,1,3,0.13,0,2,24,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,13206,1,3,18,2,1,3,1,3,0.12,1,3,10,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
32,10422,1,1,14,3,3,4,3,3,0.19,2,3,1,4,1,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
37,13744,1,1,16,3,4,4,1,3,0.25,1,2,10,3,1,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25,4907,2,0,5,1,3,3,2,2,0.22,1,3,8,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,3482,2,2,9,1,3,4,2,2,0.15,2,3,29,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
44,2436,0,6,4,2,3,4,3,3,0.12,0,2,1,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,2380,0,1,2,3,3,1,4,3,0.11,0,6,5,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39,19431,0,2,6,4,3,4,3,2,0.13,0,3,9,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23,1790,1,1,1,4,3,1,1,2,0.19,1,3,9,3,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
36,7644,1,0,9,1,2,4,3,3,0.19,2,2,3,3,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
36,5131,2,7,4,4,3,2,2,3,0.13,3,3,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
56,6306,2,1,13,3,3,3,1,2,0.21,1,2,1,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29,4787,1,9,2,1,3,4,2,4,0.14,3,3,1,4,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42,18880,1,5,22,1,3,3,1,2,0.11,0,2,2,3,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
56,2339,1,8,10,4,3,3,4,1,0.11,1,4,7,2,1,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,13570,1,0,20,1,2,2,3,3,0.23,1,3,28,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,6712,1,1,8,4,2,3,4,3,0.21,2,2,28,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
36,5406,2,1,15,4,1,4,1,2,0.24,1,4,15,4,0,11,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
41,8938,2,2,5,3,2,2,3,3,0.11,1,5,3,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32,2439,0,1,4,4,3,1,4,3,0.14,0,4,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,8837,0,1,9,3,3,4,3,3,0.16,0,2,26,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
38,5343,1,1,10,1,3,4,3,3,0.11,1,1,10,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50,6728,2,7,6,2,3,3,4,3,0.12,2,3,1,4,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36,6652,1,4,6,2,2,4,1,2,0.13,1,2,11,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
45,4850,0,8,5,4,3,3,3,3,0.15,0,3,20,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
40,2809,0,2,2,3,2,3,4,3,0.14,0,2,2,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5689,1,1,10,3,3,3,4,4,0.14,2,2,18,4,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40,2001,1,2,5,3,3,3,2,3,0.14,3,2,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,2977,1,1,4,3,1,4,4,3,0.12,1,5,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,4025,1,4,4,4,2,2,1,3,0.13,1,2,13,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,3785,0,1,5,4,2,1,2,1,0.14,0,3,28,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,10854,2,4,3,4,2,1,2,3,0.13,1,3,28,3,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
39,12031,1,0,20,2,2,4,1,2,0.11,1,2,24,1,1,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31,9936,0,0,9,2,3,1,2,3,0.19,0,2,5,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26,2966,0,0,4,4,2,3,4,3,0.18,0,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,2571,1,4,5,3,4,4,3,3,0.17,1,3,23,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
39,9991,1,4,7,4,2,1,1,3,0.15,1,5,6,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,6142,1,1,6,2,4,2,2,3,0.2,1,0,4,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
49,5390,1,2,9,4,2,2,4,2,0.14,0,3,2,3,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
34,4404,1,2,4,2,4,3,1,4,0.12,0,3,8,3,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
