id,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,nombre_heures_travailless,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,nombre_employee_sous_responsabilite,distance_domicile_travail,niveau_education,domaine_etude,ayant_enfants,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel
1757,49,f,4507,célibataire,commercial,cadre commercial,3,80,8,5,1,4,3,2,4,3,4,3,non,0.12,non,0,1,1,11,4,marketing,y,occasionnel,0,4
1758,33,f,8564,célibataire,commercial,cadre commercial,2,80,11,0,0,1,3,3,1,3,2,4,oui,0.2,oui,0,2,1,16,3,infra & cloud,y,occasionnel,0,0
1760,38,f,2468,marié(e),consulting,consultant,4,80,9,6,1,3,2,1,2,2,2,3,non,0.14,non,1,4,1,2,2,transformation digitale,y,frequent,0,5
1761,31,m,8161,marié(e),commercial,cadre commercial,2,80,10,1,0,1,3,3,3,1,3,3,non,0.13,oui,3,2,1,16,4,marketing,y,occasionnel,0,0
1762,29,f,2109,divorcé(e),consulting,assistant de direction,1,80,1,1,0,4,2,1,1,3,3,3,non,0.13,non,1,2,1,4,3,entrepreunariat,y,occasionnel,0,0
1763,30,m,5294,marié(e),consulting,manager,3,80,10,7,0,3,4,2,3,3,3,3,non,0.16,non,1,3,1,16,3,infra & cloud,y,occasionnel,1,7
1764,32,m,2718,célibataire,consulting,assistant de direction,2,80,12,7,7,2,3,1,2,2,3,3,non,0.14,non,0,3,1,5,4,entrepreunariat,y,aucun,0,7
1766,38,m,5811,marié(e),consulting,manager,3,80,15,1,0,2,1,2,4,3,3,3,oui,0.16,non,1,2,1,18,3,transformation digitale,y,occasionnel,1,0
1767,43,m,2437,marié(e),consulting,assistant de direction,9,80,6,1,0,3,2,1,3,4,3,3,oui,0.16,oui,1,4,1,17,3,entrepreunariat,y,frequent,0,0
1768,42,m,2766,divorcé(e),consulting,consultant,8,80,7,5,3,2,3,1,2,2,2,4,non,0.22,non,3,6,1,12,3,transformation digitale,y,occasionnel,0,4
1770,55,m,19038,marié(e),consulting,directeur technique,8,80,34,1,0,3,2,5,1,2,3,3,non,0.12,non,3,2,1,2,3,transformation digitale,y,occasionnel,0,0
1771,33,m,3055,divorcé(e),consulting,assistant de direction,5,80,11,9,8,4,3,2,2,4,2,3,non,0.15,non,2,2,1,4,3,entrepreunariat,y,aucun,1,7
1772,41,m,2289,divorcé(e),consulting,consultant,1,80,5,5,3,3,3,1,1,2,3,4,non,0.2,non,2,2,1,9,4,infra & cloud,y,occasionnel,0,4
1774,34,m,4001,divorcé(e),commercial,cadre commercial,1,80,15,15,14,4,3,2,3,3,3,3,oui,0.14,non,1,3,1,10,3,infra & cloud,y,aucun,0,7
1775,53,f,12965,marié(e),consulting,tech lead,4,80,27,3,2,1,2,4,3,4,2,4,oui,0.2,non,3,2,1,1,4,transformation digitale,y,aucun,0,2
1778,43,m,3539,célibataire,ressources humaines,ressources humaines,0,80,10,9,7,2,3,1,4,2,3,3,non,0.13,non,0,5,1,2,3,infra & cloud,y,occasionnel,1,8
1779,34,f,6029,célibataire,commercial,cadre commercial,5,80,6,2,2,4,1,2,4,1,3,3,non,0.12,non,0,3,1,3,2,infra & cloud,y,occasionnel,2,2
1780,21,m,2679,célibataire,commercial,représentant commercial,1,80,1,1,0,2,3,1,2,2,3,3,non,0.13,oui,0,3,1,7,1,marketing,y,occasionnel,1,0
1782,38,f,3702,marié(e),consulting,consultant,1,80,5,5,4,4,2,1,3,2,3,3,non,0.11,non,1,3,1,6,2,autre,y,occasionnel,0,4
1783,22,f,2398,marié(e),consulting,consultant,1,80,1,1,0,3,3,1,1,3,3,3,oui,0.17,oui,0,6,1,8,1,transformation digitale,y,occasionnel,0,0
1784,31,f,5468,marié(e),commercial,cadre commercial,1,80,13,12,7,1,2,2,4,1,3,3,non,0.14,non,2,3,1,29,4,marketing,y,occasionnel,5,7
1786,51,f,13116,marié(e),consulting,senior manager,2,80,15,2,2,1,3,3,3,4,3,3,non,0.11,non,0,2,1,3,3,entrepreunariat,y,occasionnel,2,2
1787,37,m,4189,marié(e),commercial,cadre commercial,1,80,5,5,2,2,2,2,2,1,3,3,non,0.14,non,2,2,1,9,2,marketing,y,occasionnel,0,3
1789,46,m,19328,divorcé(e),consulting,directeur technique,7,80,24,2,1,3,3,5,4,3,3,3,oui,0.17,non,1,3,1,2,4,transformation digitale,y,occasionnel,2,2
1790,36,m,8321,marié(e),consulting,manager,7,80,15,12,8,4,3,3,1,4,3,3,oui,0.13,non,1,1,1,10,3,infra & cloud,y,occasionnel,5,7
1792,44,m,2342,divorcé(e),consulting,assistant de direction,1,80,6,5,3,3,3,1,2,3,2,3,oui,0.12,oui,3,2,1,1,2,transformation digitale,y,frequent,2,3
1794,37,m,4071,divorcé(e),ressources humaines,ressources humaines,2,80,19,10,0,3,3,2,2,3,2,3,non,0.13,non,0,4,1,8,2,autre,y,occasionnel,4,7
1797,35,m,5813,célibataire,commercial,cadre commercial,1,80,10,10,7,3,3,2,4,4,3,3,oui,0.18,oui,0,2,1,27,3,infra & cloud,y,occasionnel,7,7
1798,33,m,3143,marié(e),consulting,assistant de direction,6,80,14,10,8,4,4,1,1,2,3,3,non,0.19,non,1,1,1,8,4,infra & cloud,y,occasionnel,7,6
1799,28,m,2044,marié(e),consulting,assistant de direction,1,80,5,5,3,3,3,1,4,3,4,3,non,0.11,non,1,6,1,1,3,infra & cloud,y,occasionnel,0,3
1800,39,m,13464,célibataire,consulting,directeur technique,7,80,9,4,3,3,3,3,3,3,3,4,non,0.21,non,0,3,1,10,1,transformation digitale,y,occasionnel,2,2
1801,46,m,7991,célibataire,commercial,cadre commercial,8,80,6,2,2,2,2,2,2,3,3,3,non,0.15,non,0,3,1,26,2,infra & cloud,y,aucun,2,2
1802,40,f,3377,marié(e),consulting,consultant,4,80,7,4,3,3,3,1,1,4,2,3,non,0.17,non,1,5,1,2,2,infra & cloud,y,occasionnel,0,2
1803,42,m,5538,marié(e),consulting,manager,5,80,10,0,0,2,4,2,1,3,2,3,non,0.18,non,2,2,1,13,3,transformation digitale,y,occasionnel,0,0
1804,35,m,5762,divorcé(e),consulting,tech lead,2,80,15,7,7,2,3,2,4,3,3,3,non,0.14,non,1,6,1,2,2,transformation digitale,y,aucun,1,7
1805,38,m,2592,divorcé(e),ressources humaines,ressources humaines,5,80,13,11,10,1,3,1,2,4,3,3,non,0.13,non,3,3,1,2,3,ressources humaines,y,aucun,3,8
1807,34,m,5346,marié(e),consulting,consultant,4,80,11,7,1,4,3,2,1,3,2,3,non,0.17,oui,1,3,1,9,4,infra & cloud,y,frequent,0,7
1809,37,m,4213,célibataire,consulting,tech lead,1,80,10,10,3,4,3,2,1,2,1,3,non,0.15,oui,0,4,1,10,4,transformation digitale,y,occasionnel,0,8
1812,39,m,4127,divorcé(e),commercial,cadre commercial,2,80,7,2,1,3,3,2,4,4,3,3,non,0.18,non,1,6,1,20,3,infra & cloud,y,frequent,2,2
1813,43,m,2438,célibataire,consulting,assistant de direction,4,80,7,3,2,1,3,1,3,3,2,3,non,0.13,non,0,2,1,9,3,infra & cloud,y,aucun,1,2
1814,41,m,6870,célibataire,consulting,manager,3,80,11,3,2,2,4,2,2,1,1,3,non,0.12,non,0,3,1,5,3,infra & cloud,y,occasionnel,1,2
1815,41,f,10447,divorcé(e),commercial,cadre commercial,0,80,23,22,14,3,3,3,3,4,4,3,oui,0.13,non,1,3,1,4,1,marketing,y,occasionnel,13,5
1816,30,f,9667,célibataire,consulting,tech lead,9,80,9,7,7,1,3,3,3,2,3,3,non,0.14,non,0,3,1,10,3,transformation digitale,y,occasionnel,0,2
1818,26,f,2148,marié(e),ressources humaines,ressources humaines,0,80,6,5,1,4,3,1,2,3,3,3,oui,0.11,oui,0,3,1,20,2,transformation digitale,y,occasionnel,1,4
1821,46,f,8926,marié(e),consulting,manager,4,80,13,9,7,4,3,2,2,4,4,4,non,0.22,oui,1,2,1,21,2,transformation digitale,y,occasionnel,3,7
1822,40,f,6513,divorcé(e),consulting,manager,4,80,12,5,3,3,3,2,4,4,3,3,non,0.17,non,1,3,1,1,3,infra & cloud,y,occasionnel,0,3
1823,34,m,6799,marié(e),commercial,cadre commercial,1,80,10,10,8,2,4,2,3,3,3,4,non,0.21,non,2,5,1,8,2,entrepreunariat,y,occasionnel,4,8
1824,58,m,16291,divorcé(e),commercial,senior manager,4,80,37,16,9,2,3,4,2,4,2,4,non,0.22,non,1,0,1,2,3,transformation digitale,y,aucun,14,14
1826,35,m,2705,marié(e),consulting,consultant,0,80,6,5,4,2,1,1,3,2,4,3,non,0.16,non,1,2,1,23,4,transformation digitale,y,occasionnel,0,3
1827,47,f,10333,divorcé(e),consulting,tech lead,8,80,28,22,11,3,2,3,2,3,3,3,oui,0.12,non,1,4,1,4,3,infra & cloud,y,occasionnel,14,10
1829,40,f,4448,divorcé(e),consulting,manager,2,80,15,7,4,2,3,2,1,2,3,3,non,0.12,non,1,3,1,12,3,infra & cloud,y,occasionnel,7,7
1830,54,f,6854,marié(e),consulting,assistant de direction,4,80,14,7,1,4,3,2,4,2,2,3,non,0.15,non,1,2,1,7,4,transformation digitale,y,occasionnel,1,7
1833,31,f,9637,marié(e),commercial,cadre commercial,2,80,9,3,2,1,3,3,1,4,3,3,non,0.14,non,2,3,1,7,4,marketing,y,frequent,2,2
1834,28,f,3591,marié(e),consulting,assistant de direction,1,80,3,3,2,3,3,1,1,3,3,4,non,0.25,non,1,3,1,1,3,transformation digitale,y,occasionnel,1,2
1835,38,f,5405,marié(e),commercial,représentant commercial,2,80,20,4,2,2,1,2,4,1,2,4,oui,0.2,non,2,4,1,2,4,marketing,y,occasionnel,0,3
1836,26,m,4684,célibataire,commercial,cadre commercial,1,80,5,5,3,3,3,2,4,1,3,3,non,0.13,non,0,4,1,10,3,transformation digitale,y,occasionnel,1,2
1837,58,m,15787,marié(e),consulting,directeur technique,2,80,23,2,2,1,3,4,3,2,3,3,oui,0.14,non,0,3,1,15,4,infra & cloud,y,frequent,2,2
1839,18,f,1514,célibataire,consulting,assistant de direction,1,80,0,0,0,2,3,1,3,3,1,3,non,0.16,non,0,4,1,14,3,transformation digitale,y,aucun,0,0
1842,31,m,2956,marié(e),ressources humaines,ressources humaines,0,80,2,1,0,4,4,1,1,3,3,3,non,0.17,oui,0,4,1,18,5,ressources humaines,y,occasionnel,0,0
1844,29,m,2335,divorcé(e),ressources humaines,ressources humaines,4,80,4,2,2,1,2,1,1,4,3,3,oui,0.15,oui,3,3,1,13,3,ressources humaines,y,occasionnel,2,0
1845,45,f,5154,marié(e),commercial,cadre commercial,4,80,10,8,7,3,3,2,3,2,4,4,non,0.22,non,2,3,1,2,4,infra & cloud,y,aucun,5,7
1847,36,f,6962,marié(e),consulting,assistant de direction,4,80,15,1,0,4,3,2,2,4,3,4,oui,0.22,non,1,2,1,2,4,autre,y,occasionnel,0,0
1849,43,m,5675,marié(e),commercial,cadre commercial,1,80,7,7,7,1,3,2,4,3,3,4,non,0.2,non,1,5,1,2,4,infra & cloud,y,frequent,7,7
1850,27,f,2379,célibataire,consulting,consultant,0,80,6,5,4,4,3,1,4,3,2,3,oui,0.14,non,0,3,1,5,2,infra & cloud,y,frequent,0,2
1852,29,m,3812,marié(e),consulting,consultant,1,80,11,11,8,4,3,1,4,2,4,3,non,0.13,non,0,3,1,20,1,transformation digitale,y,frequent,3,10
1853,32,m,4648,célibataire,commercial,cadre commercial,8,80,4,0,0,4,3,2,4,3,4,3,non,0.13,non,0,2,1,10,4,marketing,y,frequent,0,0
1854,42,m,2936,marié(e),consulting,assistant de direction,3,80,10,6,3,3,3,1,3,2,2,4,non,0.22,non,2,1,1,10,4,entrepreunariat,y,aucun,3,3
1856,47,f,2105,célibataire,consulting,consultant,4,80,7,2,2,2,3,1,3,3,3,3,non,0.12,non,0,2,1,9,4,infra & cloud,y,occasionnel,2,0
1857,46,m,8578,divorcé(e),consulting,tech lead,3,80,12,9,8,4,3,3,4,3,2,3,non,0.14,non,1,4,1,2,2,infra & cloud,y,occasionnel,4,7
1858,28,m,2706,divorcé(e),ressources humaines,ressources humaines,1,80,3,3,2,3,3,1,4,2,3,3,non,0.15,non,1,2,1,1,2,infra & cloud,y,aucun,2,2
1859,29,m,6384,divorcé(e),consulting,manager,8,80,11,7,0,4,1,2,3,4,3,3,non,0.17,non,2,3,1,29,1,infra & cloud,y,occasionnel,1,6
1860,42,m,3968,célibataire,consulting,consultant,4,80,8,0,0,4,3,1,3,4,3,3,non,0.13,non,0,3,1,8,3,infra & cloud,y,occasionnel,0,0
1862,32,m,9907,célibataire,commercial,cadre commercial,7,80,7,2,2,3,2,2,2,3,2,3,oui,0.12,oui,0,3,1,2,4,marketing,y,occasionnel,2,2
1863,46,f,13225,divorcé(e),commercial,cadre commercial,2,80,25,19,17,1,4,4,1,4,3,3,non,0.12,non,1,5,1,3,3,entrepreunariat,y,occasionnel,2,8
1864,27,f,3540,marié(e),commercial,représentant commercial,1,80,9,9,8,2,2,2,3,4,3,4,non,0.21,non,1,5,1,23,1,transformation digitale,y,occasionnel,5,8
1865,29,m,2804,marié(e),ressources humaines,ressources humaines,1,80,1,1,0,4,2,1,2,4,3,3,non,0.11,non,0,3,1,6,1,transformation digitale,y,occasionnel,0,0
1866,43,f,19392,marié(e),consulting,senior manager,7,80,21,16,12,1,2,5,3,4,3,3,non,0.13,non,0,2,1,6,3,transformation digitale,y,occasionnel,6,14
1867,48,m,19665,marié(e),consulting,directeur technique,4,80,29,22,10,4,2,5,2,4,3,3,non,0.12,non,0,3,1,10,3,infra & cloud,y,occasionnel,12,9
1868,29,m,2439,célibataire,consulting,assistant de direction,1,80,1,1,0,4,2,1,4,2,2,4,oui,0.24,oui,0,3,1,24,2,infra & cloud,y,frequent,1,0
1869,46,f,7314,marié(e),commercial,cadre commercial,5,80,14,8,7,3,3,3,2,3,3,4,non,0.21,oui,3,2,1,10,3,infra & cloud,y,occasionnel,0,7
1870,27,f,4774,marié(e),consulting,assistant de direction,0,80,8,7,6,4,2,1,1,4,2,3,non,0.19,non,1,2,1,15,3,infra & cloud,y,frequent,7,3
1871,39,m,3902,divorcé(e),consulting,assistant de direction,8,80,7,2,2,4,3,2,4,2,3,3,non,0.14,non,3,2,1,19,4,autre,y,occasionnel,2,2
1873,55,m,2662,marié(e),consulting,assistant de direction,8,80,19,5,2,2,2,1,4,2,4,4,non,0.2,non,1,2,1,2,4,entrepreunariat,y,occasionnel,0,4
1875,28,f,2856,marié(e),commercial,représentant commercial,1,80,1,1,0,2,3,1,2,4,3,3,non,0.19,non,1,3,1,3,3,transformation digitale,y,occasionnel,0,0
1876,30,m,1081,célibataire,commercial,représentant commercial,1,80,1,1,0,2,3,1,4,3,2,3,non,0.13,oui,0,3,1,9,3,transformation digitale,y,occasionnel,0,0
1878,22,m,2472,célibataire,consulting,assistant de direction,1,80,1,1,0,4,3,1,2,1,3,4,oui,0.23,oui,0,2,1,7,1,infra & cloud,y,occasionnel,0,0
1880,36,f,5673,marié(e),commercial,cadre commercial,1,80,10,10,9,2,2,2,3,1,3,3,oui,0.13,non,1,4,1,10,4,entrepreunariat,y,occasionnel,1,7
1881,31,m,4197,divorcé(e),consulting,consultant,1,80,10,10,8,2,3,2,3,1,3,3,non,0.11,non,1,2,1,20,3,infra & cloud,y,occasionnel,0,2
1882,34,m,9713,marié(e),commercial,cadre commercial,2,80,9,5,3,3,3,3,4,4,3,3,oui,0.13,non,3,3,1,4,3,infra & cloud,y,occasionnel,1,0
1883,29,m,2062,célibataire,consulting,consultant,3,80,11,3,2,4,3,1,1,2,3,3,non,0.14,non,0,2,1,7,3,infra & cloud,y,occasionnel,1,2
1885,37,m,4284,marié(e),consulting,assistant de direction,5,80,16,5,3,4,3,2,1,3,3,4,oui,0.22,non,1,2,1,7,4,transformation digitale,y,occasionnel,0,4
1886,35,f,4788,marié(e),consulting,tech lead,0,80,4,3,2,4,2,2,2,4,3,3,oui,0.11,non,0,2,1,16,2,autre,y,occasionnel,0,2
1888,45,f,5906,marié(e),consulting,tech lead,0,80,10,9,8,2,2,2,4,4,2,3,non,0.13,non,2,2,1,25,2,infra & cloud,y,occasionnel,3,8
1890,36,m,3886,célibataire,ressources humaines,ressources humaines,1,80,10,10,1,2,2,2,4,4,2,4,non,0.21,non,0,2,1,2,1,ressources humaines,y,frequent,0,8
1892,40,m,16823,divorcé(e),consulting,senior manager,2,80,22,19,7,1,3,4,1,1,3,3,non,0.11,non,1,3,1,1,4,infra & cloud,y,occasionnel,11,16
1893,26,f,2933,marié(e),consulting,assistant de direction,1,80,1,1,0,2,2,1,3,3,2,3,oui,0.13,non,1,3,1,1,2,infra & cloud,y,occasionnel,1,0
1898,27,f,6500,célibataire,commercial,cadre commercial,0,80,9,8,7,1,4,2,3,2,2,3,non,0.14,non,0,5,1,2,2,transformation digitale,y,occasionnel,0,7
1900,48,f,17174,divorcé(e),consulting,senior manager,3,80,24,22,17,4,3,4,4,2,3,3,non,0.11,non,1,3,1,22,3,transformation digitale,y,frequent,4,7
1903,44,m,5033,marié(e),consulting,manager,2,80,10,2,0,2,4,2,1,4,3,3,non,0.15,non,1,5,1,1,4,infra & cloud,y,occasionnel,2,2
1905,34,m,2307,marié(e),consulting,assistant de direction,1,80,5,5,2,4,1,1,1,2,3,4,oui,0.23,oui,1,2,1,16,4,entrepreunariat,y,aucun,3,0
1907,56,m,2587,célibataire,consulting,consultant,1,80,5,4,2,1,3,1,4,4,3,3,non,0.16,oui,0,3,1,24,2,infra & cloud,y,occasionnel,1,0
1908,36,m,5507,marié(e),commercial,cadre commercial,2,80,12,4,2,3,2,2,2,3,1,3,non,0.16,non,2,1,1,17,2,marketing,y,occasionnel,1,3
1909,41,f,4393,marié(e),commercial,cadre commercial,5,80,14,5,4,3,3,2,2,3,3,4,non,0.21,non,1,3,1,8,3,marketing,y,occasionnel,1,4
1911,42,m,13348,marié(e),consulting,directeur technique,9,80,18,13,7,3,3,3,1,2,4,3,non,0.13,non,1,3,1,6,3,transformation digitale,y,occasionnel,5,7
1912,31,f,6583,divorcé(e),commercial,cadre commercial,2,80,8,5,2,3,3,2,4,4,3,3,oui,0.11,non,1,2,1,10,2,transformation digitale,y,occasionnel,1,4
1915,34,f,8103,marié(e),commercial,cadre commercial,3,80,9,4,2,4,2,2,4,3,2,3,oui,0.12,non,0,3,1,3,1,transformation digitale,y,occasionnel,0,1
1916,31,f,3978,divorcé(e),consulting,consultant,8,80,4,2,2,1,4,1,3,2,2,3,non,0.12,non,1,0,1,4,3,transformation digitale,y,occasionnel,2,2
1918,26,m,2544,marié(e),consulting,consultant,0,80,8,7,7,3,4,1,4,1,3,3,non,0.18,non,1,3,1,6,3,autre,y,frequent,7,7
1922,45,m,5399,célibataire,consulting,manager,4,80,12,4,2,2,3,2,3,3,3,3,non,0.12,non,0,3,1,1,4,transformation digitale,y,frequent,0,3
1924,33,m,5487,célibataire,commercial,cadre commercial,1,80,10,10,4,2,3,2,3,2,2,3,non,0.14,non,0,2,1,10,4,marketing,y,occasionnel,0,9
1927,28,m,6834,marié(e),commercial,cadre commercial,1,80,7,7,7,3,2,2,4,3,3,3,oui,0.12,non,1,2,1,1,2,infra & cloud,y,frequent,0,7
1928,29,m,1091,célibataire,commercial,représentant commercial,1,80,1,1,0,3,4,1,1,4,3,3,non,0.17,oui,0,3,1,24,3,entrepreunariat,y,frequent,0,0
1929,39,f,5736,marié(e),commercial,cadre commercial,6,80,10,3,2,1,1,2,3,3,3,3,non,0.19,non,1,1,1,21,4,infra & cloud,y,aucun,1,2
1931,27,m,2226,marié(e),consulting,assistant de direction,1,80,6,5,3,2,3,1,2,3,2,3,non,0.11,non,1,3,1,2,4,entrepreunariat,y,occasionnel,1,2
1932,34,m,5747,marié(e),consulting,assistant de direction,1,80,16,15,10,3,2,2,4,2,3,3,oui,0.15,non,0,3,1,22,4,autre,y,frequent,6,11
1933,28,f,9854,célibataire,commercial,cadre commercial,3,80,6,2,0,4,3,2,3,4,3,3,oui,0.11,oui,0,0,1,13,2,marketing,y,occasionnel,2,2
1934,47,m,5467,marié(e),consulting,assistant de direction,8,80,16,8,7,3,3,2,2,3,4,3,non,0.18,non,1,4,1,14,4,entrepreunariat,y,aucun,1,7
1935,56,f,5380,marié(e),commercial,cadre commercial,4,80,6,0,0,4,2,2,1,3,3,3,non,0.16,non,1,3,1,11,5,marketing,y,occasionnel,0,0
1936,39,m,5151,marié(e),consulting,tech lead,1,80,10,10,0,1,3,2,1,4,3,4,non,0.25,non,1,3,1,9,2,transformation digitale,y,occasionnel,7,9
1937,38,f,2133,divorcé(e),consulting,assistant de direction,1,80,20,20,11,4,2,2,2,3,3,3,oui,0.16,non,1,3,1,8,3,transformation digitale,y,frequent,0,7
1938,58,f,17875,marié(e),commercial,senior manager,4,80,29,1,0,4,3,4,4,3,2,3,oui,0.13,non,1,2,1,21,3,infra & cloud,y,occasionnel,0,0
1939,32,f,2432,célibataire,consulting,assistant de direction,3,80,8,4,1,1,4,1,3,1,3,3,oui,0.14,oui,0,2,1,5,2,infra & cloud,y,frequent,0,3
1940,38,m,4771,divorcé(e),consulting,assistant de direction,2,80,10,5,2,2,3,1,4,4,4,3,non,0.19,non,2,0,1,9,2,infra & cloud,y,occasionnel,0,3
1941,49,m,19161,marié(e),consulting,directeur technique,3,80,28,5,4,2,3,5,4,4,3,3,non,0.15,non,0,3,1,2,1,infra & cloud,y,frequent,4,3
1943,42,m,5087,divorcé(e),commercial,cadre commercial,3,80,14,0,0,2,3,2,4,3,3,3,oui,0.12,non,2,4,1,12,4,marketing,y,occasionnel,0,0
1944,27,f,2863,marié(e),ressources humaines,ressources humaines,1,80,1,1,0,1,2,1,2,1,3,3,non,0.12,oui,0,2,1,22,3,ressources humaines,y,frequent,0,0
1945,35,m,5561,marié(e),commercial,cadre commercial,0,80,6,5,3,2,3,2,1,4,1,3,non,0.16,non,1,2,1,18,4,transformation digitale,y,occasionnel,0,4
1947,28,m,2144,célibataire,consulting,assistant de direction,1,80,5,5,3,3,3,1,3,3,2,3,non,0.14,non,0,3,1,16,3,transformation digitale,y,aucun,1,4
1948,31,m,3065,divorcé(e),consulting,assistant de direction,1,80,4,4,2,3,3,1,1,4,4,3,oui,0.13,non,1,3,1,3,2,transformation digitale,y,aucun,2,3
1949,36,m,2810,marié(e),consulting,consultant,1,80,5,5,4,1,4,1,2,2,3,4,non,0.22,non,0,3,1,9,4,infra & cloud,y,aucun,0,2
1950,34,m,9888,célibataire,commercial,cadre commercial,1,80,14,14,8,1,3,3,4,1,2,4,non,0.21,non,0,3,1,1,3,marketing,y,occasionnel,2,1
1951,34,m,8628,divorcé(e),commercial,cadre commercial,1,80,9,8,7,4,3,3,3,3,2,3,non,0.18,non,1,2,1,13,4,transformation digitale,y,occasionnel,1,1
1952,26,m,2867,célibataire,consulting,consultant,0,80,8,7,7,3,3,1,1,4,2,3,non,0.13,non,0,6,1,1,3,transformation digitale,y,occasionnel,7,6
1954,29,m,5373,marié(e),consulting,manager,0,80,6,5,3,1,3,2,1,1,2,3,non,0.12,non,1,5,1,1,3,infra & cloud,y,occasionnel,0,2
1955,32,f,6667,divorcé(e),consulting,manager,5,80,9,5,1,3,3,2,4,2,3,3,non,0.18,non,1,6,1,15,4,transformation digitale,y,aucun,1,2
1956,31,m,5003,marié(e),consulting,assistant de direction,1,80,10,10,8,4,1,2,1,2,3,4,non,0.21,non,0,6,1,1,3,infra & cloud,y,frequent,8,7
1960,28,m,2367,divorcé(e),consulting,consultant,5,80,6,4,1,3,2,1,4,1,2,3,non,0.12,oui,1,2,1,17,3,entrepreunariat,y,occasionnel,0,3
1961,38,m,2858,célibataire,commercial,représentant commercial,4,80,20,1,0,1,2,1,1,1,2,3,non,0.14,non,0,3,1,1,3,infra & cloud,y,occasionnel,0,0
1962,35,f,5204,marié(e),commercial,cadre commercial,1,80,10,10,8,3,3,2,4,4,3,3,oui,0.11,non,0,2,1,7,4,infra & cloud,y,occasionnel,0,9
1965,27,m,4105,célibataire,commercial,cadre commercial,1,80,7,7,7,4,3,2,4,1,3,3,non,0.14,non,0,5,1,9,3,marketing,y,occasionnel,0,7
1966,32,m,9679,célibataire,consulting,tech lead,8,80,8,1,0,4,2,2,4,2,3,4,non,0.24,non,0,1,1,5,4,infra & cloud,y,occasionnel,0,0
1967,31,m,5617,marié(e),commercial,cadre commercial,1,80,10,10,7,1,3,2,4,3,3,3,oui,0.11,oui,0,4,1,26,4,marketing,y,frequent,0,8
1968,53,m,10448,célibataire,commercial,cadre commercial,6,80,15,2,2,1,3,3,1,2,2,3,oui,0.13,oui,0,2,1,24,4,infra & cloud,y,occasionnel,2,2
1969,54,f,2897,marié(e),consulting,assistant de direction,3,80,9,4,3,1,3,2,3,3,2,3,non,0.11,non,2,6,1,9,2,infra & cloud,y,occasionnel,2,3
1970,33,m,5968,divorcé(e),consulting,manager,1,80,9,9,7,4,3,2,3,3,3,4,non,0.2,non,3,2,1,7,2,infra & cloud,y,frequent,2,8
1971,43,m,7510,marié(e),consulting,manager,1,80,10,10,9,1,3,3,3,2,3,3,non,0.17,non,1,1,1,11,3,infra & cloud,y,occasionnel,0,9
1972,38,m,2991,marié(e),ressources humaines,ressources humaines,0,80,7,6,2,4,3,1,2,2,3,3,oui,0.11,non,1,2,1,1,4,autre,y,frequent,1,2
1973,55,m,19636,marié(e),ressources humaines,senior manager,4,80,35,10,9,3,4,5,2,1,3,3,oui,0.18,non,1,0,1,26,4,ressources humaines,y,occasionnel,1,4
1974,31,f,1129,divorcé(e),consulting,consultant,1,80,1,1,0,4,1,1,4,3,3,3,oui,0.11,non,3,4,1,2,1,transformation digitale,y,occasionnel,0,0
1975,39,m,13341,célibataire,commercial,cadre commercial,0,80,21,20,8,2,3,4,1,1,3,3,non,0.12,non,0,3,1,15,4,marketing,y,occasionnel,11,10
1976,42,m,4332,célibataire,consulting,assistant de direction,1,80,20,20,9,4,2,2,3,4,3,3,non,0.12,non,0,2,1,23,2,infra & cloud,y,aucun,3,7
1979,31,f,11031,marié(e),consulting,directeur technique,4,80,13,11,7,3,3,3,3,3,4,4,non,0.2,non,1,2,1,10,3,transformation digitale,y,aucun,4,8
1980,54,f,4440,célibataire,consulting,tech lead,6,80,9,5,2,3,3,2,1,4,3,3,oui,0.19,non,0,3,1,10,3,transformation digitale,y,occasionnel,1,4
1981,24,m,4617,célibataire,consulting,manager,1,80,4,4,3,2,2,2,3,2,2,3,non,0.12,non,0,2,1,1,2,infra & cloud,y,occasionnel,1,2
1982,23,m,2647,célibataire,consulting,consultant,1,80,5,5,2,4,3,1,4,3,4,3,non,0.13,non,0,6,1,12,2,autre,y,occasionnel,1,4
1985,40,f,6323,marié(e),consulting,consultant,1,80,10,10,9,4,3,2,3,1,4,3,non,0.11,non,1,2,1,11,3,entrepreunariat,y,frequent,9,4
1986,40,f,5677,marié(e),commercial,cadre commercial,3,80,15,11,8,2,3,2,2,3,3,3,non,0.14,non,1,4,1,2,2,marketing,y,occasionnel,5,10
1987,25,f,2187,marié(e),ressources humaines,ressources humaines,4,80,6,2,0,3,3,1,2,3,3,3,non,0.14,non,0,3,1,2,3,ressources humaines,y,occasionnel,1,2
1989,30,m,3748,marié(e),consulting,consultant,1,80,12,12,8,4,3,1,2,3,2,3,non,0.13,non,0,6,1,1,2,transformation digitale,y,occasionnel,1,7
